uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC1_P50,run-20251203-075350_uc7_p50_m2000_r10_s256_DIRECT,0.9517700000000001,0.0,1903.54,1903.54,1920.0,0.0,0.02,0.7916666666666666,3.6666666666666665,6.0625,13.645833333333334,97.85416666666667,1.1041666666666667,2.7708333333333335,3.3125,3.9583333333333335,7.583333333333333,221810.72727272726,1.0,1862.375,3619.0833333333335,3776.2083333333335,3776.2083333333335,16.46,15.86,2.92,2451.0,1.0,0.98,0.96,221.81072727272726,0.9711938775510205,2.979591836734694
UC1_P50,run-20251203-075806_uc7_p50_m2000_r10_s256_DIRECT,0.98901,0.0,1978.02,1978.02,2000.0,0.0,0.02,1.04,3.86,6.24,12.46,69.22,1.3,2.66,2.66,2.68,6.68,220496.81818181818,1.0,68.14583333333333,59.25,180.72916666666666,180.72916666666666,17.1,16.34,3.08,2407.92,1.0,1.0,1.0,220.49681818181818,0.98901,3.08
UC1_P50,run-20251203-080219_uc7_p50_m2000_r10_s256_DIRECT,0.9390999999999999,0.0,1878.2,1878.2,1880.0,0.0,0.02,1.2553191489361701,3.6382978723404253,5.787234042553192,10.191489361702128,99.76595744680851,1.7872340425531914,2.5106382978723403,2.765957446808511,3.8297872340425534,8.617021276595745,221964.83333333334,1.0,133.85,220.0,240.875,240.875,10.86,10.08,1.92,3454.86,1.0,0.94,0.94,221.96483333333333,0.9990425531914894,2.0425531914893615
UC1_P50,run-20251203-080635_uc7_p50_m2000_r10_s256_DIRECT,0.93759,0.0,1875.18,1875.18,1880.0,0.0,0.0,0.9574468085106383,3.595744680851064,5.851063829787234,10.0,82.38297872340425,0.9361702127659575,2.3617021276595747,2.425531914893617,3.9574468085106385,7.787234042553192,,1.0,986.2391304347826,43.08695652173913,3843.2391304347825,3843.2391304347825,18.54,17.96,3.04,1246.46,1.0,0.98,0.94,,0.9567244897959184,3.1020408163265305
UC1_P50,run-20251203-081051_uc7_p50_m2000_r10_s256_DIRECT,0.9193300000000001,0.0,1838.66,1838.66,1880.0,0.0,0.36,2.8085106382978724,5.382978723404255,7.404255319148936,11.02127659574468,110.80851063829788,1.5319148936170213,2.425531914893617,2.425531914893617,3.5531914893617023,8.27659574468085,223157.07142857142,1.0,94.52173913043478,134.95652173913044,169.67391304347825,169.67391304347825,11.44,10.72,2.18,4131.94,1.0,0.94,0.94,223.1570714285714,0.9780106382978724,2.3191489361702127
UC1_P50,run-20251203-081509_uc7_p50_m2000_r10_s256_DIRECT,0.92967,0.0,1859.34,1859.34,1920.0,0.0,0.32,3.5208333333333335,6.0625,7.833333333333333,11.520833333333334,89.10416666666667,1.5625,2.875,2.875,3.7083333333333335,5.958333333333333,223672.25,1.0,2724.1521739130435,5104.413043478261,5379.347826086957,5379.347826086957,10.76,9.94,2.04,3614.72,1.0,0.96,0.96,223.67225,0.96840625,2.125
UC1_P50,run-20251203-081926_uc7_p50_m2000_r10_s256_DIRECT,0.92879,0.0,1857.58,1857.58,1880.0,0.0,0.08,1.2765957446808511,3.851063829787234,5.957446808510638,10.170212765957446,65.74468085106383,1.5106382978723405,3.5106382978723403,3.6595744680851063,5.0,6.51063829787234,221323.0,1.0,679.953488372093,34.51162790697674,2455.186046511628,2455.186046511628,10.9,10.12,2.14,4232.6,1.0,0.94,0.94,221.323,0.9880744680851065,2.276595744680851
UC2_P10,run-20251202-174059_uc8_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.7,2.6,3.5,4.4,8.5,0.6,1.0,1.6,1.6,2.0,223467.5,1.0,20214.666666666668,20214.666666666668,20214.666666666668,20214.666666666668,2.2,1.3,0.3,1661.4,1.0,1.0,1.0,223.4675,1.0,0.3
UC2_P10,run-20251202-174524_uc8_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.6,2.7,3.3,4.3,7.9,1.0,1.0,1.0,1.0,1.7,224137.4,1.0,1286.5,1286.5,1286.5,1286.5,1.6,0.9,0.2,695.2,1.0,1.0,1.0,224.13739999999999,1.0,0.2
UC2_P10,run-20251202-174941_uc8_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.3,2.3,3.3,3.8,7.2,1.1,1.1,1.1,1.1,1.7,221298.9,1.0,1285.6666666666667,1504.1666666666667,1504.1666666666667,1504.1666666666667,3.4,2.6,0.7,1136.0,1.0,1.0,1.0,221.2989,1.0,0.7
