received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined,churn_pct
1993,1993,2000,0.9965,0.0,0,255,0,34.0,99.0,399.0,14041.0,16024.0,0.0,0.0,1.0,2.0,3.0,1.0,4.5994185522981335,0,0,,,,4,7,True,2342,True,False,peer5,UC8_P10_C30,run-20251218-133436_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1995,1995,2000,0.9975,0.0,0,346,0,49.0,312.0,634.0,941.0,1380.0,1.0,2.0,2.0,4.0,5.0,1.0,3.226847821008864,0,0,,,,5,8,True,1417,True,False,peer6,UC8_P10_C30,run-20251218-133436_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1995,1995,2000,0.9975,0.0,0,143,0,36.0,114.0,322.0,575.0,812.0,0.0,1.0,1.0,3.0,4.0,1.0,4.913622422899983,0,0,,,,5,9,True,1325,True,False,peer7,UC8_P10_C30,run-20251218-133436_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1995,1995,2000,0.9975,0.0,0,169,0,31.0,107.0,311.0,578.0,896.0,0.0,0.0,2.0,3.0,4.0,1.0,3.1341895181194572,824,1,824.0,824.0,824.0,3,6,True,1361,True,False,peer8,UC8_P10_C30,run-20251218-133436_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer9,UC8_P10_C30,run-20251218-133436_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.994858219212951,0,0,,,,3,7,True,526,True,False,peer1,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210002,False,True,peer10,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,154,0,31.0,105.0,305.0,517.0,843.0,0.0,1.0,2.0,2.0,4.0,1.0,3.785787369013412,0,0,,,,3,6,True,1504,True,False,peer2,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,381,0,43.0,358.0,3662.0,17606.0,19529.0,0.0,1.0,2.0,3.0,4.0,1.0,2.757207807079301,0,0,,,,6,7,True,453,True,False,peer3,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,157,0,35.0,145.0,395.0,710.0,1050.0,0.0,0.0,2.0,3.0,4.0,1.0,4.447025440229734,0,0,,,,2,6,True,1328,True,False,peer4,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,134,0,34.0,106.0,315.0,594.0,916.0,1.0,1.0,1.0,3.0,3.0,1.0,3.2076711284310404,0,0,,,,2,5,True,344,True,False,peer5,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer6,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,213,0,33.0,113.0,340.0,10189.0,11928.0,0.0,1.0,1.0,2.0,4.0,1.0,2.9615012658119033,0,0,,,,2,4,True,3394,True,False,peer7,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,152,0,34.0,100.0,304.0,505.0,692.0,0.0,1.0,1.0,2.0,4.0,1.0,2.789793989633792,106,1,106.0,106.0,106.0,8,9,True,307,True,False,peer8,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,125,0,33.0,102.0,310.0,558.0,804.0,1.0,1.0,2.0,3.0,4.0,1.0,3.204711950827391,0,0,,,,2,5,True,304,True,False,peer9,UC8_P10_C30,run-20251218-133848_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9412764366497575,0,0,,,,5,9,True,539,True,False,peer1,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,158,0,34.0,164.0,587.0,10533.0,12556.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0660160759240247,0,0,,,,4,6,True,1360,True,False,peer10,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,144,0,36.0,116.0,352.0,694.0,1195.0,1.0,1.0,2.0,3.0,4.0,1.0,4.797583351029942,0,0,,,,2,6,True,391,True,False,peer2,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,105,0,32.0,109.0,727.0,15459.0,17483.0,1.0,1.0,2.0,3.0,5.0,1.0,2.956748341970017,0,0,,,,4,5,True,1406,True,False,peer3,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,241,0,34.0,115.0,283.0,421.0,682.0,0.0,1.0,1.0,3.0,5.0,1.0,3.3742378728846325,403,1,403.0,403.0,403.0,4,8,True,328,True,False,peer4,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,288,0,83.0,338.0,735.0,1419.0,2356.0,1.0,2.0,2.0,3.0,4.0,1.0,3.7346832637053455,0,0,,,,4,6,True,1467,True,False,peer5,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,150,0,31.0,185.0,1234.0,16223.0,18142.0,0.0,0.0,3.0,4.0,6.0,1.0,4.716469522387679,0,0,,,,5,8,True,584,True,False,peer6,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer7,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,148,0,37.0,109.0,314.0,520.0,888.0,1.0,1.0,2.0,3.0,4.0,1.0,2.852934273802971,0,0,,,,5,7,True,1365,True,False,peer8,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,214,0,38.0,100.0,280.0,410.0,819.0,0.0,1.0,1.0,2.0,3.0,1.0,3.3397155853565472,0,0,,,,1,4,True,2403,True,False,peer9,UC8_P10_C30,run-20251218-134255_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4055551303963334,0,0,,,,4,8,True,656,True,False,peer1,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer10,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,120,0,35.0,105.0,308.0,513.0,764.0,1.0,1.0,1.0,2.0,3.0,1.0,3.3083609113270147,0,0,,,,4,6,True,429,True,False,peer2,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,153,0,38.0,115.0,317.0,586.0,806.0,1.0,1.0,1.0,2.0,3.0,1.0,3.9730941704035874,0,0,,,,0,4,True,1470,True,False,peer3,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,141,0,36.0,101.0,300.0,502.0,697.0,0.0,0.0,2.0,2.0,3.0,1.0,3.8473850799015277,0,0,,,,3,7,True,2489,True,False,peer4,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,1.0,0.0,0,0,,,,0,0,False,210001,False,True,peer5,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210002,False,True,peer6,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,295,0,34.0,383.0,16819.0,27226.0,28838.0,0.0,1.0,2.0,3.0,4.0,1.0,2.757844125304443,2679,1,2679.0,2679.0,2679.0,7,7,True,431,True,False,peer7,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1996,1996,2000,0.998,0.0,0,243,0,34.0,134.0,459.0,11623.0,13643.0,0.0,0.0,1.0,3.0,3.0,1.0,3.8136208863310834,0,0,,,,3,6,True,2538,True,False,peer8,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,158,0,37.0,105.0,332.0,644.0,1000.0,0.0,0.0,2.0,2.0,4.0,1.0,4.73960009389471,0,0,,,,4,7,True,1473,True,False,peer9,UC8_P10_C30,run-20251218-134701_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.984370419776793,0,0,,,,2,6,True,536,True,False,peer1,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,126,0,35.0,102.0,308.0,514.0,801.0,0.0,1.0,1.0,2.0,3.0,1.0,2.4724461906388795,0,0,,,,3,6,True,1548,True,False,peer10,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,272,0,37.0,291.0,1370.0,13215.0,14806.0,0.0,2.0,2.0,3.0,4.0,1.0,2.3873844835849,203,1,203.0,203.0,203.0,4,5,True,389,True,False,peer2,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,287,0,36.0,106.0,398.0,13114.0,14640.0,0.0,1.0,1.0,2.0,3.0,1.0,3.6234254228864247,0,0,,,,2,5,True,2726,True,False,peer3,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,52,0,38.0,98.0,348.0,715.0,1512.0,0.0,0.0,1.0,2.0,3.0,1.0,2.1304834795594547,121,1,121.0,121.0,121.0,4,6,True,347,True,False,peer4,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210000,False,True,peer5,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,31,0,36.0,96.0,404.0,11334.0,12498.0,1.0,1.0,1.0,2.0,3.0,1.0,1.8855936706869652,0,0,,,,2,3,True,474,True,False,peer6,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1878,1878,2000,0.939,0.0,0,194,0,36.0,103.0,287.0,442.0,591.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0785670845171422,0,0,,,,0,4,True,15359,True,False,peer7,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer8,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210002,False,True,peer9,UC8_P10_C30,run-20251218-135109_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9943642710925755,0,0,,,,3,7,True,531,True,False,peer1,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,110,0,35.0,101.0,310.0,547.0,878.0,1.0,1.0,1.0,2.0,3.0,1.0,3.322703032214885,0,0,,,,2,5,True,1361,True,False,peer10,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,194,0,36.0,103.0,407.0,11497.0,13172.0,1.0,1.0,1.0,2.0,4.0,1.0,1.9401810394840118,0,0,,,,5,7,True,1350,True,False,peer2,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210002,False,True,peer3,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,126,0,35.0,102.0,312.0,520.0,904.0,0.0,0.0,2.0,3.0,4.0,1.0,4.217229419565439,0,0,,,,3,6,True,495,True,False,peer4,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,289,0,80.0,355.0,850.0,1431.0,2406.0,1.0,2.0,2.0,3.0,4.0,1.0,3.133104776416312,0,0,,,,3,5,True,307,True,False,peer5,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer6,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,197,0,34.0,195.0,525.0,1236.0,2123.0,0.0,1.0,2.0,3.0,4.0,1.0,4.211161656706211,0,0,,,,5,8,True,305,True,False,peer7,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,221,0,37.0,102.0,284.0,416.0,602.0,0.0,1.0,1.0,2.0,4.0,1.0,3.578202934352337,0,0,,,,1,4,True,2717,True,False,peer8,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,194,0,31.0,103.0,321.0,9392.0,11319.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0391135124062174,0,0,,,,6,7,True,1477,True,False,peer9,UC8_P10_C30,run-20251218-135515_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9949697248018503,0,0,,,,6,10,True,532,True,False,peer1,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,91,0,30.0,103.0,405.0,9780.0,11285.0,0.0,0.0,0.0,2.0,4.0,1.0,3.7980986680531426,0,0,,,,6,7,True,383,True,False,peer10,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1996,1996,2000,0.998,0.0,0,38,0,34.0,114.0,7045.0,21608.0,23127.0,1.0,1.0,1.0,2.0,3.0,1.0,2.088018311620902,0,0,,,,3,4,True,3529,True,False,peer2,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,158,0,36.0,111.0,318.0,593.0,907.0,1.0,1.0,2.0,3.0,4.0,1.0,3.550917189439146,0,0,,,,4,7,True,323,True,False,peer3,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,223,0,37.0,106.0,290.0,427.0,588.0,0.0,1.0,1.0,2.0,4.0,1.0,3.2337014698232687,747,1,747.0,747.0,747.0,5,8,True,3141,True,False,peer4,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,214,0,37.0,141.0,336.0,529.0,666.0,0.0,0.0,2.0,3.0,4.0,1.0,4.805215626412424,0,0,,,,6,9,True,1347,True,False,peer5,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,240,0,38.0,122.0,279.0,411.0,890.0,0.0,1.0,2.0,3.0,4.0,1.0,3.9236381902702333,0,0,,,,5,8,True,1301,True,False,peer6,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,332,0,39.0,413.0,14006.0,20842.0,21533.0,0.0,2.0,2.0,3.0,5.0,1.0,2.2955402170037185,0,0,,,,10,10,True,440,True,False,peer7,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,163,0,31.0,108.0,312.0,507.0,913.0,1.0,1.0,1.0,3.0,4.0,1.0,3.5352664344003157,0,0,,,,4,7,True,312,True,False,peer8,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1993,1993,2000,0.9965,0.0,0,156,0,33.0,106.0,309.0,544.0,4069.0,1.0,1.0,2.0,2.0,4.0,1.0,4.5119650677498635,0,0,,,,7,10,True,2362,True,False,peer9,UC8_P10_C30,run-20251218-135922_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3585400976156796,0,0,,,,3,6,True,537,True,False,peer1,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,66,0,34.0,92.0,302.0,508.0,1046.0,1.0,1.0,1.0,2.0,4.0,1.0,2.5726943471565145,0,0,,,,1,3,True,1404,True,False,peer10,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,174,0,37.0,181.0,1261.0,11489.0,13296.0,1.0,1.0,2.0,2.0,4.0,1.0,3.3939159949087823,0,0,,,,1,4,True,315,True,False,peer2,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,322,0,55.0,311.0,701.0,1161.0,2042.0,1.0,2.0,2.0,3.0,4.0,1.0,3.949434183973229,319,1,319.0,319.0,319.0,1,5,True,1468,True,False,peer3,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1996,1996,2000,0.998,0.0,0,369,0,37.0,359.0,3291.0,19434.0,20516.0,0.0,2.0,3.0,4.0,5.0,1.0,1.4879088697000367,0,0,,,,1,3,True,3542,True,False,peer4,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer5,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer6,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,229,0,36.0,106.0,284.0,411.0,545.0,0.0,1.0,1.0,3.0,3.0,1.0,3.9355430502284663,0,0,,,,1,5,True,1328,True,False,peer7,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,141,0,33.0,114.0,318.0,623.0,1010.0,0.0,0.0,2.0,3.0,4.0,1.0,2.9975868541004327,435,1,435.0,435.0,435.0,3,5,True,1366,True,False,peer8,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer9,UC8_P10_C30,run-20251218-140330_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9870603933300472,0,0,,,,4,8,True,541,True,False,peer1,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,171,0,35.0,113.0,309.0,515.0,788.0,1.0,1.0,2.0,2.0,3.0,1.0,3.629412316935787,0,0,,,,3,7,True,1313,True,False,peer10,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer2,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,175,0,35.0,108.0,304.0,475.0,719.0,1.0,1.0,2.0,2.0,3.0,1.0,3.9761715579477976,0,0,,,,2,6,True,1704,True,False,peer3,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,195,0,33.0,102.0,337.0,8642.0,10632.0,0.0,0.0,2.0,3.0,4.0,1.0,2.974224173788502,0,0,,,,3,6,True,2418,True,False,peer4,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,137,0,38.0,102.0,310.0,592.0,1476.0,1.0,1.0,1.0,3.0,4.0,1.0,4.250271960837639,0,0,,,,2,6,True,313,True,False,peer5,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210002,False,True,peer6,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,223,0,37.0,105.0,287.0,435.0,627.0,0.0,1.0,1.0,2.0,4.0,1.0,2.5078258048820046,501,1,501.0,501.0,501.0,6,8,True,1317,True,False,peer7,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,155,0,35.0,107.0,310.0,511.0,816.0,0.0,0.0,2.0,3.0,3.0,1.0,4.49249933086639,0,0,,,,3,6,True,313,True,False,peer8,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,240,0,36.0,103.0,278.0,412.0,550.0,0.0,1.0,1.0,2.0,4.0,1.0,3.28849395148386,1509,1,1509.0,1509.0,1509.0,4,6,True,1364,True,False,peer9,UC8_P10_C30,run-20251218-140736_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.769249712342319,0,0,,,,4,8,True,527,True,False,peer1,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,139,0,32.0,104.0,308.0,561.0,813.0,0.0,1.0,1.0,2.0,4.0,1.0,3.395824398277607,0,0,,,,1,5,True,2723,True,False,peer10,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,183,0,35.0,123.0,11076.0,20562.0,22087.0,0.0,1.0,2.0,3.0,3.0,1.0,1.8763772072466045,566,1,566.0,566.0,566.0,6,7,True,304,True,False,peer2,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,1.0,0.0,0,0,,,,0,0,False,210001,False,True,peer3,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,77,0,35.0,112.0,5654.0,20718.0,22135.0,1.0,1.0,2.0,4.0,4.0,1.0,3.318532351505634,0,0,,,,2,5,True,373,True,False,peer4,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,174,0,37.0,230.0,685.0,1289.0,3063.0,0.0,2.0,2.0,3.0,5.0,1.0,2.608027863908593,0,0,,,,4,6,True,444,True,False,peer5,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
1994,1994,2000,0.997,0.0,0,108,0,32.0,102.0,309.0,553.0,809.0,1.0,1.0,1.0,3.0,4.0,1.0,4.8881020671396085,0,0,,,,2,6,True,313,True,False,peer6,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer7,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer8,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,76,0,37.0,136.0,3658.0,20417.0,22038.0,1.0,1.0,1.0,2.0,3.0,1.0,2.5075697109125907,0,0,,,,2,4,True,1577,True,False,peer9,UC8_P10_C30,run-20251218-141142_uc12_p10_c30_m2000_r10_s256_RELAY,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.997211246977077,0,0,,,,81,85,True,736,True,False,peer1,UC8_P50_C30,run-20251220-142308_uc12_p50_c30_m2000_r10_s256_RELAY,True,30
1998,1998,2000,0.999,0.0,0,463,0,95.0,659.0,2412.0,12657.0,13869.0,1.0,3.0,5.0,7.0,9.0,1.0,2.7921098220601377,0,0,,,,22,23,True,445,True,False,peer10,UC8_P50_C30,run-20251220-142308_uc12_p50_c30_m2000_r10_s256_RELAY,True,30
1993,1993,2000,0.9965,0.0,0,393,0,87.0,452.0,1151.0,12977.0,14095.0,1.0,2.0,4.0,6.0,9.0,1.0,3.9703404126291333,0,0,,,,15,19,True,1537,True,False,peer11,UC8_P50_C30,run-20251220-142308_uc12_p50_c30_m2000_r10_s256_RELAY,True,30
